ObjectID,district_id,state,district_name,longitude,latitude,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,total_all,Link
12178,5500080,WI,Holy Hill Area School District,-88.226926,43.255399,,,,,,,0,
12193,5506570,WI,Horicon School District,-88.627881,43.449117,,,,,,,0,
12202,5506600,WI,Hortonville Area School District,-88.637105,44.334835,,,,,,,0,
12211,5506630,WI,Howard-Suamico School District,-88.088512,44.593197,10,10,2,2,,,12,https://www.hssdschools.org/community/covid19/dashboard
12300,5506660,WI,Howards Grove School District,-87.815907,43.83096,,,,,,,0,
12307,5506690,WI,Hudson School District,-92.672523,44.968433,,,,,,,0,
12316,5506750,WI,Hurley School District,-90.204429,46.458002,,,,,,,0,
12328,5506780,WI,Hustisford School District,-88.60303,43.34553,,,,,,,0,
12336,5506810,WI,Independence School District,-91.421468,44.367448,,,,,,,0,
12344,5506840,WI,Iola-Scandinavia School District,-89.12459,44.504033,,,,,,,0,
12352,5506870,WI,Iowa-Grant School District,-90.398568,42.929498,,,,,,,0,
12441,5506960,WI,Ithaca School District,-90.281832,43.342559,,,,,,,0,
12446,5507020,WI,Janesville School District,-89.018959,42.674633,,,,,,,0,
12452,5507050,WI,Jefferson School District,-88.821611,43.004827,,,,,,,0,
12462,5507170,WI,Johnson Creek School District,-88.775489,43.076979,,,,,,,0,
12468,5507230,WI,Juda School District,-89.509687,42.590978,,,,,,,0,
12562,5507290,WI,Kaukauna Area School District,-88.256307,44.257202,,,,,,,0,
12566,5507320,WI,Kenosha School District,-87.853033,42.58832,,,,,,,0,
12569,5503510,WI,Kettle Moraine School District,-88.375619,43.01649,,,,,,,0,
12571,5507380,WI,Kewaskum School District,-88.229252,43.518245,,,,,,,0,
12575,5507410,WI,Kewaunee School District,-87.516798,44.454014,,,,,,,0,
12577,5512540,WI,Kickapoo Area School District,-90.679862,43.492602,,,,,,,0,
12582,5507440,WI,Kiel Area School District,-88.03427,43.916635,,,,,,,0,
12587,5507470,WI,Kimberly Area School District,-88.31778,44.26587,,,,,,,0,
12592,5507500,WI,Kohler School District,-87.785807,43.740226,,,,,,,0,
12597,5507530,WI,La Crosse School District,-91.244605,43.803015,,,,,,,0,
12602,5507560,WI,La Farge School District,-90.639006,43.579723,,,,,,,0,
12606,5504620,WI,Lac du Flambeau #1 School District,-89.876268,45.978982,,,,,,,0,
12608,5507590,WI,Ladysmith School District,-91.083224,45.473334,,,,,,,0,
12612,5500013,WI,Lake Country School District,-88.384852,43.099735,,,,,,,0,
12615,5507620,WI,Lake Geneva J1 School District,-88.422708,42.574529,,,,,,,0,
12620,5507650,WI,Lake Geneva-Genoa City UHS School District,-88.422708,42.574529,,,,,,,0,
12625,5507680,WI,Lake Holcombe School District,-91.120113,45.222383,,,,,,,0,
12630,5507710,WI,Lake Mills Area School District,-88.912558,43.072363,,,,,,,0,
12635,5509630,WI,Lakeland UHS School District,-89.707219,45.886256,,,,,,,0,
12640,5507770,WI,Lancaster Community School District,-90.719569,42.847988,,,,,,,0,
12643,5507830,WI,Laona School District,-88.669331,45.561415,,,,,,,0,
12645,5507860,WI,Lena School District,-88.042579,44.950997,,,,,,,0,
12649,5508040,WI,Linn J4 School District,-88.472096,42.542969,,,,,,,0,
12651,5508070,WI,Linn J6 School District,-88.501309,42.545639,,,,,,,0,
12656,5508160,WI,Little Chute Area School District,-88.313022,44.287905,,,,,,,0,
12661,5508190,WI,Lodi School District,-89.525281,43.318008,,,,,,,0,
12666,5508220,WI,Lomira School District,-88.443895,43.591645,,,,,,,0,
12671,5508250,WI,Loyal School District,-90.49667,44.736755,,,,,,,0,
12676,5508280,WI,Luck School District,-92.473051,45.568751,,,,,,,0,
12680,5508340,WI,Luxemburg-Casco School District,-87.703568,44.53983,,,,,,,0,
12682,5508520,WI,Madison Metropolitan School District,-89.395031,43.070815,,,,,,,0,
12686,5508550,WI,Manawa School District,-88.909702,44.45812,,,,,,,0,
12689,5508610,WI,Manitowoc School District,-87.684418,44.099206,,,,,,,0,
12694,5504770,WI,Maple Dale-Indian Hill School District,-87.91297,43.168851,,,,,,,0,
12699,5508640,WI,Maple School District,-91.722294,46.592023,,,,,,,0,
12704,5508670,WI,Marathon City School District,-89.840235,44.92839,,,,,,,0,
12709,5508700,WI,Marinette School District,-87.629591,45.082064,,,,,,,0,
12714,5508730,WI,Marion School District,-88.889095,44.677948,,,,,,,0,
12720,5508760,WI,Markesan School District,-88.99073,43.70796,,,,,,,0,
12724,5508790,WI,Marshall School District,-89.062055,43.170525,,,,,,,0,
12727,5508820,WI,Marshfield Unified School District,-90.16308,44.659513,,,,,,,0,
12732,5508850,WI,Mauston School District,-90.08439,43.789063,,,,,,,0,
12737,5508880,WI,Mayville School District,-88.572481,43.490078,,,,,,,0,
12742,5508910,WI,McFarland School District,-89.29495,43.013043,,,,,,,0,
12747,5508940,WI,Medford Area Public School District,-90.345311,45.136903,,,,,,,0,
12752,5508970,WI,Mellen School District,-90.66055,46.32359,,,,,,,0,
12797,5509000,WI,Melrose-Mindoro School District,-91.020832,44.07446,,,,,,,0,
12848,5509030,WI,Menasha Joint School District,-88.434495,44.208905,,,,,,,0,
12852,5509070,WI,Menominee Indian School District,-88.5857,44.90055,,,,,,,0,
12856,5509060,WI,Menomonee Falls School District,-88.102725,43.171523,,,,,,,0,
12860,5509090,WI,Menomonie Area School District,-91.93001,44.88905,,,,,,,0,
12864,5509130,WI,Mequon-Thiensville School District,-87.970727,43.223688,,,,,,,0,
12868,5509150,WI,Mercer School District,-90.063861,46.169596,,,,,,,0,
12872,5509210,WI,Merrill Area School District,-89.672797,45.189376,,,,,,,0,
12876,5509360,WI,Merton Community School District,-88.30766,43.14987,,,,,,,0,
12880,5509510,WI,Middleton-Cross Plains Area School District,-89.503664,43.093456,,,,,,,0,
12939,5509570,WI,Milton School District,-88.943379,42.772988,,,,,,,0,
12941,5509600,WI,Milwaukee School District,-87.91509,43.03461,,,,,,,0,
12943,5509660,WI,Mineral Point Unified School District,-90.191506,42.864082,,,,,,,0,
12945,5509690,WI,Minocqua J1 School District,-89.715454,45.823125,,,,,,,0,
12948,5509750,WI,Mishicot School District,-87.64239,44.23835,,,,,,,0,
12951,5509780,WI,Mondovi School District,-91.673437,44.570827,,,,,,,0,
12954,5509810,WI,Monona Grove School District,-89.339765,43.061276,,,,,,,0,
12957,5509840,WI,Monroe School District,-89.639927,42.602291,,,,,,,0,
12960,5509870,WI,Montello School District,-89.32195,43.796842,,,,,,,0,
12963,5509900,WI,Monticello School District,-89.594433,42.742709,,,,,,,0,
12966,5509960,WI,Mosinee School District,-89.732327,44.788391,,,,,,,0,
12969,5509990,WI,Mount Horeb Area School District,-89.736676,43.006275,,,,,,,0,
13003,5510060,WI,Mukwonago School District,-88.331184,42.873285,,,,,,,0,
13006,5510170,WI,Muskego-Norway School District,-88.13065,42.913618,,,,,,,0,
13008,5510230,WI,Necedah Area School District,-90.071504,44.000043,,,,,,,0,
13010,5510320,WI,Neenah Joint School District,-88.46338,44.183814,,,,,,,0,
13012,5510350,WI,Neillsville School District,-90.587338,44.559816,,,,,,,0,
13014,5510380,WI,Nekoosa School District,-89.904177,44.309802,,,,,,,0,
13016,5510440,WI,New Auburn School District,-91.557491,45.209311,,,,,,,0,
13018,5510470,WI,New Berlin School District,-88.091745,42.964215,,,,,,,0,
13020,5510500,WI,New Glarus School District,-89.63634,42.81224,,,,,,,0,
13022,5510530,WI,New Holstein School District,-88.102568,43.94743,,,,,,,0,
13024,5510560,WI,New Lisbon School District,-90.171213,43.875841,,,,,,,0,
13026,5510590,WI,New London School District,-88.74978,44.386653,,,,,,,0,
13028,5510620,WI,New Richmond School District,-92.527837,45.111641,4,4,4,4,,,8,https://www.newrichmond.k12.wi.us/Domain/1855
13030,5510680,WI,Niagara School District,-88.003786,45.781948,,,,,,,0,
13032,5505490,WI,Nicolet UHS School District,-87.913227,43.140847,,,,,,,0,
13034,5512510,WI,North Cape School District,-88.066688,42.77887,,,,,,,0,
13036,5504980,WI,North Crawford School District,-90.802768,43.357579,,,,,,,0,
13038,5510740,WI,North Fond du Lac School District,-88.488541,43.815243,,,,,,,0,
13040,5509300,WI,North Lake School District,-88.37054,43.15605,,,,,,,0,
13042,5501530,WI,North Lakeland School District,-89.803506,46.158419,,,,,,,0,
13162,5504890,WI,Northern Ozaukee School District,-87.941367,43.477133,,,,,,,0,
13163,5503860,WI,Northland Pines School District,-89.254112,45.93769,,,,,,,0,
13164,5509720,WI,Northwood School District,-91.810849,46.156318,,,,,,,0,
13165,5510770,WI,Norwalk-Ontario-Wilton School District,-90.590185,43.749297,,,,,,,0,
13166,5510800,WI,Norway J7 School District,-88.070744,42.829413,,,,,,,0,
13167,5510830,WI,Oak Creek-Franklin Joint School District,-87.927125,42.905676,,,,,,,0,
13168,5510860,WI,Oakfield School District,-88.54524,43.68313,,,,,,,0,
13169,5510890,WI,Oconomowoc Area School District,-88.483111,43.098547,,,,,,,0,
13170,5510950,WI,Oconto Falls Public School District,-88.12784,44.873386,,,,,,,0,
13171,5510920,WI,Oconto Unified School District,-87.87087,44.891469,,,,,,,0,
13172,5510980,WI,Omro School District,-88.739667,44.04572,,,,,,,0,
13173,5511010,WI,Onalaska School District,-91.233052,43.881063,,,,,,,0,
13174,5511070,WI,Oostburg School District,-87.79548,43.623085,,,,,,,0,
13175,5511100,WI,Oregon School District,-89.383572,42.928046,,,,,,,0,
13176,5511160,WI,Osceola School District,-92.699375,45.321214,,,,,,,0,
13177,5511190,WI,Oshkosh Area School District,-88.54874,44.00698,,,,,,,0,
13178,5511220,WI,Osseo-Fairchild School District,-91.216847,44.580893,,,,,,,0,
13179,5511310,WI,Owen-Withee School District,-90.55788,44.94775,,,,,,,0,
13180,5511350,WI,Palmyra-Eagle Area School District,-88.59041,42.877355,,,,,,,0,
13181,5511370,WI,Pardeeville Area School District,-89.293532,43.53355,,,,,,,0,
13182,5511400,WI,Paris J1 School District,-88.022264,42.62556,,,,,,,0,
13183,5511130,WI,Parkview School District,-89.252015,42.628225,,,,,,,0,
13184,5501310,WI,Pecatonica Area School District,-89.86012,42.807425,,,,,,,0,
13185,5511580,WI,Pepin Area School District,-92.147952,44.443935,,,,,,,0,
13186,5511610,WI,Peshtigo School District,-87.751153,45.058822,,,,,,,0,
13187,5511640,WI,Pewaukee School District,-88.26281,43.0759,,,,,,,0,
13188,5511710,WI,Phelps School District,-89.086792,46.06204,,,,,,,0,
13189,5511730,WI,Phillips School District,-90.405175,45.69193,,,,,,,0,
13190,5511790,WI,Pittsville School District,-90.132139,44.444534,,,,,,,0,
13191,5511850,WI,Platteville School District,-90.473922,42.741724,,,,,,,0,
13192,5511880,WI,Plum City School District,-92.192859,44.636292,,,,,,,0,
13193,5511940,WI,Plymouth Joint School District,-87.961258,43.74525,,,,,,,0,
13194,5511970,WI,Port Edwards School District,-89.860293,44.346797,,,,,,,0,
13195,5512000,WI,Port Washington-Saukville School District,-87.871623,43.402603,,,,,,,0,
13196,5512060,WI,Portage Community School District,-89.46418,43.558267,,,,,,,0,
13197,5512090,WI,Potosi School District,-90.692187,42.690714,,,,,,,0,
13198,5512120,WI,Poynette School District,-89.40005,43.39061,,,,,,,0,
13199,5512150,WI,Prairie du Chien Area School District,-91.137643,43.042567,,,,,,,0,
13200,5512180,WI,Prairie Farm Public School District,-91.984417,45.232215,,,,,,,0,
13201,5512210,WI,Prentice School District,-90.290879,45.54411,,,,,,,0,
13202,5512240,WI,Prescott School District,-92.789128,44.756674,,,,,,,0,
13203,5512300,WI,Princeton School District,-89.12535,43.84636,,,,,,,0,
13204,5512330,WI,Pulaski Community School District,-88.240565,44.66912,,,,,,,0,
13205,5512360,WI,Racine Unified School District,-87.80651,42.7578,,,,,,,0,
13206,5512390,WI,Randall J1 School District,-88.260054,42.549299,,,,,,,0,
13207,5512420,WI,Randolph School District,-88.998059,43.542584,,,,,,,0,
13208,5512450,WI,Random Lake School District,-87.970924,43.554174,,,,,,,0,
13209,5512480,WI,Raymond #14 School District,-88.012375,42.798103,,,,,,,0,
13210,5512660,WI,Reedsburg School District,-90.019679,43.525253,,,,,,,0,
13211,5512690,WI,Reedsville School District,-87.95545,44.15332,,,,,,,0,
13212,5512720,WI,Rhinelander School District,-89.401052,45.647501,,,,,,,0,
13213,5512780,WI,Rib Lake School District,-90.20858,45.32035,,,,,,,0,
13214,5512810,WI,Rice Lake Area School District,-91.745791,45.501773,,,,,,,0,
13215,5512960,WI,Richland School District,-90.403146,43.344561,,,,,,,0,
13216,5508130,WI,Richmond School District,-88.274729,43.119652,,,,,,,0,
13217,5512990,WI,Rio Community School District,-89.236182,43.44225,,,,,,,0,
13218,5513020,WI,Ripon Area School District,-88.838855,43.845445,,,,,,,0,
13219,5513050,WI,River Falls School District,-92.615672,44.862352,,,,,,,0,
13220,5500017,WI,River Ridge School District,-90.973965,42.93925,,,,,,,0,
13221,5514250,WI,River Valley School District,-90.07652,43.178778,,,,,,,0,
13222,5510140,WI,Riverdale School District,-90.436687,43.192227,,,,,,,0,
13223,5513100,WI,Rosendale-Brandon School District,-88.67865,43.808748,,,,,,,0,
13224,5513140,WI,Rosholt School District,-89.30833,44.62781,,,,,,,0,
13225,5504380,WI,Royall School District,-90.273447,43.753327,,,,,,,0,
13226,5506060,WI,Saint Croix Central School District,-92.43339,44.97561,,,,,,,0,
13227,5513230,WI,Saint Croix Falls School District,-92.639725,45.410295,,,,,,,0,
13228,5513260,WI,Saint Francis School District,-87.853537,42.967683,,,,,,,0,
13229,5513350,WI,Salem School District,-88.105436,42.573691,,,,,,,0,
13230,5513410,WI,Sauk Prairie School District,-89.734305,43.289755,,,,,,,0,
13231,5513470,WI,Seneca Area School District,-90.956728,43.266459,,,,,,,0,
13232,5513500,WI,Sevastopol School District,-87.289373,44.890503,,,,,,,0,
13233,5513530,WI,Seymour Community School District,-88.333756,44.501832,,,,,,,0,
13234,5513560,WI,Sharon J11 School District,-88.726913,42.507592,,,,,,,0,
13235,5513620,WI,Shawano School District,-88.6009,44.761532,,,,,,,0,
13236,5513650,WI,Sheboygan Area School District,-87.714522,43.747641,,,,,,,0,
13237,5513680,WI,Sheboygan Falls School District,-87.811626,43.718315,,,,,,,0,
13238,5513710,WI,Shell Lake School District,-91.934182,45.729279,,,,,,,0,
13239,5513770,WI,Shiocton School District,-88.572258,44.446842,,,,,,,0,
13240,5513800,WI,Shorewood School District,-87.888848,43.08805,,,,,,,0,
13241,5513830,WI,Shullsburg School District,-90.231013,42.575499,,,,,,,0,
13242,5513860,WI,Silver Lake J1 School District,-88.170005,42.5488,,,,,,,0,
13243,5513890,WI,Siren School District,-92.377971,45.786691,,,,,,,0,
13244,5513950,WI,Slinger School District,-88.284423,43.330319,,,,,,,0,
13245,5513980,WI,Solon Springs School District,-91.831223,46.346332,,,,,,,0,
13246,5514010,WI,Somerset School District,-92.675085,45.124235,,,,,,,0,
13247,5514040,WI,South Milwaukee School District,-87.870972,42.921224,,,,,,,0,
13248,5512030,WI,South Shore School District,-91.383184,46.775206,,,,,,,0,
13249,5514130,WI,Southern Door County School District,-87.522815,44.770347,,,,,,,0,
13250,5506300,WI,Southwestern Wisconsin School District,-90.435225,42.53231,,,,,,,0,
13251,5514160,WI,Sparta Area School District,-90.80866,43.945882,,,,,,,0,
13252,5514190,WI,Spencer School District,-90.294282,44.759164,,,,,,,0,
13253,5514220,WI,Spooner Area School District,-91.895677,45.841966,,,,,,,0,
13254,5514340,WI,Spring Valley School District,-92.237265,44.84471,,,1,1,,,1,https://www.wistv.com/2020/09/14/beloved-spring-valley-assistant-football-coach-dies-after-being-hospitalized-with-covid-/
13255,5514430,WI,Stanley-Boyd Area School District,-90.924978,44.959157,,,,,,,0,
13256,5514520,WI,Stockbridge School District,-88.300597,44.07472,,,,,,,0,
13257,5509390,WI,Stone Bank School District,-88.4161,43.144199,,,,,,,0,
13258,5514550,WI,Stoughton Area School District,-89.21758,42.920078,,,,,,,0,
13259,5514580,WI,Stratford School District,-90.07811,44.80083,,,,,,,0,
13260,5514610,WI,Sturgeon Bay School District,-87.362761,44.83517,,,,,,,0,
13261,5514640,WI,Sun Prairie Area School District,-89.225825,43.175876,,,,,,,0,
13262,5514670,WI,Superior School District,-92.104095,46.702899,,,,,,,0,
13263,5514700,WI,Suring Public School District,-88.37199,45.00127,,,,,,,0,
13264,5509240,WI,Swallow School District,-88.341652,43.120738,,,,,,,0,
13265,5514820,WI,Thorp School District,-90.80033,44.958645,,,,,,,0,
13266,5514850,WI,Three Lakes School District,-89.167859,45.794829,,,,,,,0,
13267,5514880,WI,Tigerton School District,-89.057176,44.739166,,,,,,,0,
13268,5514910,WI,Tomah Area School District,-90.50596,43.97194,,,,,,,0,
13269,5514940,WI,Tomahawk School District,-89.710557,45.476115,,,,,,,0,
13270,5500330,WI,Tomorrow River School District,-89.284297,44.455636,,,,,,,0,
13271,5500052,WI,Trevor-Wilmot Consolidated School District,-88.128189,42.509277,,,,,,,0,
13272,5511820,WI,Tri-County Area School District,-89.493848,44.210428,,,,,,,0,
13273,5515060,WI,Turtle Lake School District,-92.138279,45.397561,,,,,,,0,
13274,5515090,WI,Twin Lakes #4 School District,-88.24623,42.522674,,,,,,,0,
13275,5515120,WI,Two Rivers Public School District,-87.559763,44.177283,,,,,,,0,
13276,5515180,WI,Union Grove J1 School District,-88.045666,42.675967,,,,,,,0,
13277,5515150,WI,Union Grove UHS School District,-88.05186,42.693337,,,,,,,0,
13278,5500750,WI,Unity School District,-92.468371,45.48454,,,,,,,0,
13279,5515210,WI,Valders Area School District,-87.882391,44.068971,,,,,,,0,
13280,5515330,WI,Verona Area School District,-89.533731,42.997354,,,,,,,0,
13281,5515360,WI,Viroqua Area School District,-90.903602,43.556521,,,,,,,0,
13282,5515390,WI,Wabeno Area School District,-88.65624,45.439067,,,,,,,0,
13001,5515450,WI,Walworth J1 School District,-88.600794,42.530699,,,,,,,0,
13002,5515540,WI,Washburn School District,-90.8976,46.67528,,,,,,,0,
13004,5515570,WI,Washington School District,-86.928629,45.36126,,,,,,,0,
13005,5515700,WI,Washington-Caldwell School District,-88.197903,42.841847,,,,,,,0,
13007,5515660,WI,Waterford Graded J1 School District,-88.222586,42.767639,,,,,,,0,
13009,5515600,WI,Waterford UHS School District,-88.21861,42.764561,,,,,,,0,
13011,5515720,WI,Waterloo School District,-88.990439,43.192827,,,,,,,0,
13013,5515750,WI,Watertown Unified School District,-88.724053,43.191963,,,,,,,0,
13015,5515780,WI,Waukesha School District,-88.234159,43.004869,,,,,,,0,
